pais,causa,metrica,sexo,edad,anio,valor,limite_superior,limite_inferior
Brasil,Diabetes y enfermedades renales,Tasa,Ambos,Todas las edades,2016,1671.3232363976697,1885.244648396008,1485.2607797919716
Argentina,Enfermedades respiratorias crónicas,Número,Ambos,Todas las edades,2017,506332.9025099233,572954.0564642923,456812.2975502778
Argentina,Enfermedades respiratorias crónicas,Tasa,Ambos,Todas las edades,2017,1121.2422915020595,1268.7706368891045,1011.58203378173
Argentina,Neoplasias,Número,Ambos,Todas las edades,2017,1931747.6161100436,1981126.1178123928,1874704.36004424
Argentina,Neoplasias,Tasa,Ambos,Todas las edades,2017,4277.733311333479,4387.0788903492485,4151.414616994421
Argentina,Enfermedades digestivas,Número,Ambos,Todas las edades,2017,515951.0237279052,582677.3508830736,464852.31952989456
Argentina,Enfermedades digestivas,Tasa,Ambos,Todas las edades,2017,1142.541014577208,1290.3022593869132,1029.3861555827534
Argentina,Síndrome de muerte súbita del lactante,Número,Ambos,Todas las edades,2017,13228.211768191062,14815.139185764489,11711.674581595336
Argentina,Síndrome de muerte súbita del lactante,Tasa,Ambos,Todas las edades,2017,29.29304100507352,32.80719172549326,25.934765013492346
Argentina,Accidentes de tránsito,Número,Ambos,Todas las edades,2017,353162.2762799492,381334.7797483291,323984.4406646675
Argentina,Accidentes de tránsito,Tasa,Ambos,Todas las edades,2017,782.0555961607757,844.4418289922812,717.4431186698276
Argentina,Caídas,Número,Ambos,Todas las edades,2017,152322.94593183912,191869.08578694737,121000.67505619352
Argentina,Caídas,Tasa,Ambos,Todas las edades,2017,337.3095607619781,424.881994335626,267.9483665801152
Argentina,Ahogamientos,Número,Ambos,Todas las edades,2017,32783.57036115712,36418.35303136509,29551.17019516279
Argentina,Ahogamientos,Tasa,Ambos,Todas las edades,2017,72.59714976678309,80.64614683976323,65.43920338169679
Colombia,Enfermedades cardiovasculares,Número,Ambos,Todas las edades,2017,1479200.7235378895,1550270.2661775392,1385564.169929848
Colombia,Enfermedades cardiovasculares,Tasa,Ambos,Todas las edades,2017,3084.7102942749843,3232.9180028715605,2889.4415682400804
Argentina,Trastornos neurolágicos,Número,Ambos,Todas las edades,2017,585027.6441446609,841783.8295417009,423396.80039202
Argentina,Trastornos neurolágicos,Tasa,Ambos,Todas las edades,2017,1295.506835643485,1864.0772213419784,937.5855219617792
Argentina,Diabetes y enfermedades renales,Número,Ambos,Todas las edades,2017,656583.3788820906,721259.9821838066,593917.2148237322
Argentina,Diabetes y enfermedades renales,Tasa,Ambos,Todas las edades,2017,1453.9624990803206,1597.1847596387584,1315.1922294807457
Colombia,Enfermedades respiratorias crónicas,Número,Ambos,Todas las edades,2017,440083.7407597149,498302.0535763344,395028.58978099417
Colombia,Enfermedades respiratorias crónicas,Tasa,Ambos,Todas las edades,2017,917.7462016227616,1039.1540849499268,823.7886434478552
Argentina,Anomalías congénitas,Número,Ambos,Todas las edades,2017,272697.0819360301,295941.14420307777,243056.8942508091
Argentina,Anomalías congénitas,Tasa,Ambos,Todas las edades,2017,603.8704961107816,655.3430066091695,538.2341691093443
Chile,Enfermedades respiratorias crónicas,Número,Ambos,Todas las edades,2017,168931.1330168848,191674.76184831024,148682.82279053866
Chile,Enfermedades respiratorias crónicas,Tasa,Ambos,Todas las edades,2017,935.4069813752462,1061.3432064557724,823.2878568034431
Chile,Enfermedades cardiovasculares,Número,Ambos,Todas las edades,2017,565794.4553043682,595447.5704891057,527482.8045197878
Chile,Enfermedades cardiovasculares,Tasa,Ambos,Todas las edades,2017,3132.922120768656,3297.117615512396,2920.782505222924
Chile,Anomalías congénitas,Número,Ambos,Todas las edades,2017,84446.22999578816,92614.6828590075,75987.76816510438
Chile,Anomalías congénitas,Tasa,Ambos,Todas las edades,2017,467.5964203767269,512.8268506641165,420.76014983962654
Colombia,Enfermedades digestivas,Número,Ambos,Todas las edades,2017,384954.37463250215,451840.5633563575,339489.29626568465
Colombia,Enfermedades digestivas,Tasa,Ambos,Todas las edades,2017,802.7799766179959,942.2637610822286,707.967559995656
Argentina,Enfermedades cardiovasculares,Número,Ambos,Todas las edades,2005,1826975.432520117,1912716.8533580485,1731213.0289458928
Argentina,Enfermedades cardiovasculares,Tasa,Ambos,Todas las edades,2005,4685.276023112377,4905.159780763901,4439.69346880127
Colombia,Enfermedades ginecológicas,Número,Ambos,Todas las edades,2017,141845.83903318466,199917.62781041133,94277.44948380555
Colombia,Enfermedades ginecológicas,Tasa,Ambos,Todas las edades,2017,295.8038844242963,416.9062079951146,196.60524384082063
Colombia,Hemoglobinopatías y anemias hemolíticos,Número,Ambos,Todas las edades,2017,32118.169598312725,48936.451076370286,22759.11003921436
Colombia,Hemoglobinopatías y anemias hemolíticos,Tasa,Ambos,Todas las edades,2017,66.97890747120591,102.05158231637184,47.46161890631569
Chile,Neoplasias,Número,Ambos,Todas las edades,2017,676171.8101782614,696324.3919191653,648081.8610320385
Chile,Neoplasias,Tasa,Ambos,Todas las edades,2017,3744.1045978580246,3855.6936538036334,3588.56468009031
Colombia,Síndrome de muerte súbita del lactante,Número,Ambos,Todas las edades,2017,7265.163587224131,8168.372203644505,6505.060537911064
Colombia,Síndrome de muerte súbita del lactante,Tasa,Ambos,Todas las edades,2017,15.150698989316734,17.03424114327541,13.565587744023471
Colombia,Accidentes de tránsito,Número,Ambos,Todas las edades,2017,420129.0056887135,440648.29978263367,396438.480143309
Colombia,Accidentes de tránsito,Tasa,Ambos,Todas las edades,2017,876.1327980369206,918.9235273244128,826.728814612746
Colombia,Caídas,Número,Ambos,Todas las edades,2017,357606.9429979738,473909.8474192062,268548.967790361
Colombia,Caídas,Tasa,Ambos,Todas las edades,2017,745.7499180582316,988.2868238435312,560.0293133162664
Colombia,Ahogamientos,Número,Ambos,Todas las edades,2017,61217.87176264442,66609.93118624376,56309.22372973794
Colombia,Ahogamientos,Tasa,Ambos,Todas las edades,2017,127.66313334959518,138.90767977703163,117.42668816867082
Chile,Enfermedades ginecológicas,Número,Ambos,Todas las edades,2017,68815.68468513254,95374.49672611772,46866.483629871705
Chile,Enfermedades ginecológicas,Tasa,Ambos,Todas las edades,2017,381.04682501689393,528.1085167045205,259.5095125272671
Chile,Hemoglobinopatías y anemias hemolíticos,Número,Ambos,Todas las edades,2017,7020.35526698321,10786.71757995817,4895.022293679196
Chile,Hemoglobinopatías y anemias hemolíticos,Tasa,Ambos,Todas las edades,2017,38.87317400407307,59.728309105743534,27.10476124633185
México,Enfermedades digestivas,Número,Ambos,Todas las edades,2017,2282926.6513448264,2481644.0029013623,2113704.4797851243
México,Enfermedades digestivas,Tasa,Ambos,Todas las edades,2017,1812.2390994030748,1969.9854527554432,1677.9066907793751
Colombia,Anomalías congénitas,Número,Ambos,Todas las edades,2017,321101.0035835324,350923.5757978429,278630.92199320043
Colombia,Anomalías congénitas,Tasa,Ambos,Todas las edades,2017,669.6207995944635,731.8124913962475,581.0541190921346
Chile,Ahogamientos,Número,Ambos,Todas las edades,2017,13946.845087589569,14712.130455321265,13192.74846731408
Chile,Ahogamientos,Tasa,Ambos,Todas las edades,2017,77.22659541853882,81.46414040469013,73.05100486492161
México,Anomalías congénitas,Número,Ambos,Todas las edades,2017,1117072.3011007763,1191063.9031803694,1017049.2052151556
México,Anomalías congénitas,Tasa,Ambos,Todas las edades,2017,886.7573996398252,945.493616257701,807.3567911706543
Colombia,Neoplasias,Número,Ambos,Todas las edades,2005,1000646.2788740124,1022577.5624665144,970330.6480322564
Colombia,Neoplasias,Tasa,Ambos,Todas las edades,2005,2339.461198928447,2390.735448471542,2268.584762796459
Colombia,Diabetes y enfermedades renales,Número,Ambos,Todas las edades,2017,642509.069605182,753531.0487606231,550428.2439099697
Colombia,Diabetes y enfermedades renales,Tasa,Ambos,Todas las edades,2017,1339.8819441054584,1571.406061516966,1147.857517394796
México,Neoplasias,Número,Ambos,Todas las edades,2017,2832483.312903553,2910784.6034561843,2755885.7520548226
México,Neoplasias,Tasa,Ambos,Todas las edades,2017,2248.489676629228,2310.6470219778425,2187.6847906697044
Chile,Síndrome de muerte súbita del lactante,Número,Ambos,Todas las edades,2017,2298.712421710637,2735.5094537420964,1801.1371313594918
Chile,Síndrome de muerte súbita del lactante,Tasa,Ambos,Todas las edades,2017,12.72845099089704,15.14708742522071,9.973272640747965
Chile,Accidentes de tránsito,Número,Ambos,Todas las edades,2017,116863.06179102923,125095.87338869052,109359.63239727623
Chile,Accidentes de tránsito,Tasa,Ambos,Todas las edades,2017,647.0951914665103,692.6819895141484,605.5471350850303
Brasil,Neoplasias,Número,Ambos,Todas las edades,2017,6704819.334506932,6882126.757071013,6438274.692305201
Brasil,Neoplasias,Tasa,Ambos,Todas las edades,2017,3236.6875276161727,3322.2809932317737,3108.015646104439
México,Trastornos neurolágicos,Número,Ambos,Todas las edades,2017,1595874.3830076717,2064375.1433954984,1185790.504410396
México,Trastornos neurolágicos,Tasa,Ambos,Todas las edades,2017,1266.8413822750629,1638.7479415921312,941.3074723743396
Brasil,Trastornos neurolágicos,Número,Ambos,Todas las edades,2017,3386183.4773994125,4691303.995531581,2463117.371501131
Brasil,Trastornos neurolágicos,Tasa,Ambos,Todas las edades,2017,1634.6477482416217,2264.682219317343,1189.0463974714576
Argentina,Enfermedades ginecológicas,Número,Ambos,Todas las edades,2005,130966.92710949406,182627.24277714556,88190.0701961664
Argentina,Enfermedades ginecológicas,Tasa,Ambos,Todas las edades,2005,335.8645072530618,468.34731683862464,226.1633156154364
Argentina,Hemoglobinopatías y anemias hemolíticos,Número,Ambos,Todas las edades,2005,22020.15244616949,36645.75167047047,15461.743855385546
Argentina,Hemoglobinopatías y anemias hemolíticos,Tasa,Ambos,Todas las edades,2005,56.470651134593794,93.97798054336722,39.6516211831137
Colombia,Trastornos neurolágicos,Número,Ambos,Todas las edades,2005,479174.9784470858,627989.6618826779,351816.1622517745
Colombia,Trastornos neurolágicos,Tasa,Ambos,Todas las edades,2005,1120.287251590805,1468.2085751179782,822.528677836187
Chile,Caídas,Número,Ambos,Todas las edades,2017,122972.682027064,158236.07024973797,95694.19277924628
Chile,Caídas,Tasa,Ambos,Todas las edades,2017,680.9254353077506,876.1861841191497,529.8787405506168
Chile,Diabetes y enfermedades renales,Número,Ambos,Todas las edades,2017,204764.78272956825,225060.15828269927,185691.57542393415
Chile,Diabetes y enfermedades renales,Tasa,Ambos,Todas las edades,2017,1133.8253872119535,1246.2051223323822,1028.213053047806
México,Enfermedades cardiovasculares,Número,Ambos,Todas las edades,2017,3764309.9948912994,3954003.4364821385,3575917.886723324
México,Enfermedades cardiovasculares,Tasa,Ambos,Todas las edades,2017,2988.1948905354448,3138.777858914539,2838.6449502253336
México,Enfermedades respiratorias crónicas,Número,Ambos,Todas las edades,2017,966093.4213573396,1081575.122738983,868256.2559522548
México,Enfermedades respiratorias crónicas,Tasa,Ambos,Todas las edades,2017,766.9069309907541,858.5789320978074,689.2415638544888
Brasil,Enfermedades cardiovasculares,Número,Ambos,Todas las edades,2005,7602450.513075532,7899957.303546916,7221350.127374493
Brasil,Enfermedades cardiovasculares,Tasa,Ambos,Todas las edades,2005,4050.62415767468,4209.137283210059,3847.5719410026
Brasil,Enfermedades respiratorias crónicas,Número,Ambos,Todas las edades,2005,1873869.229844757,2107396.408554496,1703535.480033176
Brasil,Enfermedades respiratorias crónicas,Tasa,Ambos,Todas las edades,2005,998.4070212200286,1122.831485401461,907.6523361790092
Brasil,Síndrome de muerte súbita del lactante,Número,Ambos,Todas las edades,2017,14230.385575255335,17082.657436580746,11854.973063158945
Brasil,Síndrome de muerte súbita del lactante,Tasa,Ambos,Todas las edades,2017,6.869582789136434,8.246489801590851,5.722875075287025
Brasil,Accidentes de tránsito,Número,Ambos,Todas las edades,2017,2287883.816080281,2397180.075817232,2192922.744832741
Brasil,Accidentes de tránsito,Tasa,Ambos,Todas las edades,2017,1104.454071421526,1157.21579743628,1058.6125208022363
Brasil,Caídas,Número,Ambos,Todas las edades,2017,1491826.3352489015,1849162.5060939472,1201090.1269025898
Brasil,Caídas,Tasa,Ambos,Todas las edades,2017,720.164921941861,892.6655471843358,579.8147928134185
Brasil,Ahogamientos,Número,Ambos,Todas las edades,2017,342191.4294683845,365306.4758949136,320399.3659111185
Brasil,Ahogamientos,Tasa,Ambos,Todas las edades,2017,165.1896459189113,176.34821391849428,154.6697352698931
Brasil,Diabetes y enfermedades renales,Número,Ambos,Todas las edades,2017,3550972.629400017,4005419.1686453056,3140930.0810777983
Brasil,Diabetes y enfermedades renales,Tasa,Ambos,Todas las edades,2017,1714.198138245682,1933.5778667901104,1516.25401242621
Chile,Enfermedades digestivas,Número,Ambos,Todas las edades,2005,214615.080957978,236021.81755063275,200007.401343942
Chile,Enfermedades digestivas,Tasa,Ambos,Todas las edades,2005,1337.9685813480044,1471.4239790876104,1246.900347546649
México,Enfermedades ginecológicas,Número,Ambos,Todas las edades,2017,409274.5579741477,559429.0477591027,274113.3561528049
México,Enfermedades ginecológicas,Tasa,Ambos,Todas las edades,2017,324.8914527826544,444.0875019325107,217.59741663013253
México,Hemoglobinopatías y anemias hemolíticos,Número,Ambos,Todas las edades,2017,77622.89771728145,105625.3549771011,61929.7166751548
México,Hemoglobinopatías y anemias hemolíticos,Tasa,Ambos,Todas las edades,2017,61.61882168634565,83.84780915544134,49.161217644709176
Brasil,Enfermedades digestivas,Número,Ambos,Todas las edades,2017,2623080.181907353,2961164.5564095182,2407236.740482304
Brasil,Enfermedades digestivas,Tasa,Ambos,Todas las edades,2017,1266.266917144464,1429.473921485551,1162.0705562995552
Chile,Trastornos neurolágicos,Número,Ambos,Todas las edades,2005,198007.6517407454,274494.6681014403,145979.93030530523
Chile,Trastornos neurolágicos,Tasa,Ambos,Todas las edades,2005,1234.4333665325596,1711.2741566338782,910.0784501444848
Brasil,Anomalías congénitas,Número,Ambos,Todas las edades,2017,1315136.1618964768,1410516.5405494005,1235048.3576792066
Brasil,Anomalías congénitas,Tasa,Ambos,Todas las edades,2017,634.869427490751,680.91339475716,596.2078045458771
México,Síndrome de muerte súbita del lactante,Número,Ambos,Todas las edades,2005,29538.28439457808,34033.45115458668,25696.82139371109
México,Síndrome de muerte súbita del lactante,Tasa,Ambos,Todas las edades,2005,27.296984984137385,31.451068474906112,23.74700366325088
México,Accidentes de tránsito,Número,Ambos,Todas las edades,2005,1136055.631609911,1234205.9899977588,1043154.4372993415
México,Accidentes de tránsito,Tasa,Ambos,Todas las edades,2005,1049.85425365099,1140.557180852563,964.0021956157736
México,Caídas,Número,Ambos,Todas las edades,2005,1306745.967214391,1685914.7700710949,996923.8739995924
México,Caídas,Tasa,Ambos,Todas las edades,2005,1207.592985721295,1557.9913020139184,921.2795047734744
México,Ahogamientos,Número,Ambos,Todas las edades,2005,172636.11011637637,189378.9288861391,155390.33290688272
México,Ahogamientos,Tasa,Ambos,Todas las edades,2005,159.5368655341273,175.00927640421278,143.5996595935637
Brasil,Enfermedades ginecológicas,Número,Ambos,Todas las edades,2005,633935.3079606158,869107.530659097,438898.3989897559
Brasil,Enfermedades ginecológicas,Tasa,Ambos,Todas las edades,2005,337.76394445603614,463.064896410691,233.8472910353008
Brasil,Hemoglobinopatías y anemias hemolíticos,Número,Ambos,Todas las edades,2005,192046.05954372764,252978.65612416592,151069.5891669932
Brasil,Hemoglobinopatías y anemias hemolíticos,Tasa,Ambos,Todas las edades,2005,102.32311369026644,134.78830991536122,80.4906426312613
México,Diabetes y enfermedades renales,Número,Ambos,Todas las edades,2005,3269147.798082225,3627712.02700683,2940206.898887504
México,Diabetes y enfermedades renales,Tasa,Ambos,Todas las edades,2005,3021.092124482237,3352.449296146553,2717.1105300862123
Colombia,Neoplasias,Número,Ambos,Todas las edades,2006,1017517.2756482258,1039508.496047949,989420.1646296025
